symbol,sector,week,n_days,mean_ret,wrv_proxy,log_wrv_proxy,wrv_sd,log_wrv_sd
BLK,Finance,2020-02-17,4,-0.003980824594038098,0.0236755988607214,-3.74331034516248,0.012873048377906947,-4.352619426220585
BLK,Finance,2020-02-24,5,-0.036963261912981805,0.09921315492624772,-2.3104846633396314,0.027440100465291543,-3.595749814859597
BLK,Finance,2020-03-02,5,-0.004006391609689259,0.0928049073432106,-2.3772557597345627,0.04618575256053257,-3.075083914590885
BLK,Finance,2020-03-09,5,-0.016964777039382352,0.18512646278897507,-1.6867161047968973,0.09059910171295574,-2.4013109808503943
BLK,Finance,2020-03-16,5,-0.030801133539060548,0.21412754566281003,-1.5411834337322354,0.10137437629293164,-2.2889349190396504
BLK,Finance,2020-03-23,5,0.040499819332163775,0.2098327725430958,-1.5614443867201908,0.09464224163056505,-2.3576513737243263
BLK,Finance,2020-03-30,5,-0.007635762038708953,0.10296866221568528,-2.2733305873791765,0.0507715990710578,-2.9804181541418835
BLK,Finance,2020-04-06,4,0.030025084111201902,0.08798612880075717,-2.4305761041925367,0.037128318741918256,-3.29337529213295
BLK,Finance,2020-04-13,5,0.002298892270751261,0.07523678664451044,-2.587114983535347,0.03753048606209686,-3.2826017146241946
BLK,Finance,2020-04-20,5,-7.268284597019125e-4,0.030114512276309676,-3.502748087991676,0.015035312198212272,-4.197353697994192
BLK,Finance,2020-04-27,5,0.0037611410554294457,0.065952555715134,-2.718819648255275,0.03270706611408179,-3.4201641353071683
BLK,Finance,2020-05-04,5,0.005949981540826767,0.030630802280874465,-3.4857491658303124,0.013795240544197916,-4.283431634408157
BLK,Finance,2020-05-11,5,0.005906502650150117,0.11327262687967952,-2.177957738728466,0.056250009183203574,-2.8779490746406684
BLK,Finance,2020-05-18,5,-1.6745199835966633e-4,0.03513745914788215,-3.3484875053860317,0.017567732028568126,-4.041691467154313
BLK,Finance,2020-05-25,4,0.00736177817335356,0.03485921558831173,-3.356437740913031,0.018242640524676754,-4.003993539206203
BLK,Finance,2020-06-01,5,0.01161263123157756,0.029325240652201618,-3.529306678092583,0.00681365758433908,-4.9888262127907215
BLK,Finance,2020-06-08,5,-0.010888916948683028,0.06079883001158135,-2.800184733425739,0.027855229173355325,-3.580734568174496
BLK,Finance,2020-06-15,5,0.01047161984879032,0.03413758194271262,-3.3773563918128,0.012420752690633545,-4.388386601202507
BLK,Finance,2020-06-22,5,-0.007529626233468334,0.04036180152262319,-3.2098714481543675,0.01834120133792328,-3.998605310595533
BLK,Finance,2020-06-29,4,0.007786185818129635,0.025157469260671257,-3.6826004380328676,0.011407592518783956,-4.473476134848557
BLK,Finance,2020-07-06,5,8.355497727985026e-4,0.029198059708232568,-3.53365302026389,0.014569110933850734,-4.228851680962801
BLK,Finance,2020-07-13,5,0.011788341812047468,0.04149866821408959,-3.1820939434871756,0.016025873222345458,-4.1335507864059915
BLK,Finance,2020-07-20,5,-0.0059054368335627605,0.021029070637501986,-3.8618494824693315,0.008183075383085648,-4.805687235321723
BLK,Finance,2020-07-27,5,0.0015327784819360484,0.018706111946502464,-3.978904966463871,0.009194720968871913,-4.689125767349116
BLK,Finance,2020-08-03,5,0.0045325074762027715,0.028069733778157427,-3.5730633728657395,0.013088084602678325,-4.3360530350015685
BLK,Finance,2020-08-10,5,9.181877613952363e-5,0.018738948978500338,-3.977151088136307,0.00936891209506979,-4.67035829458781
BLK,Finance,2020-08-17,5,-0.0015079176920108294,0.01342596719055036,-4.310564597193398,0.006497836489408194,-5.036286005270019
BLK,Finance,2020-08-24,5,0.005745094254115012,0.016991406569548083,-4.0750475586409864,0.005560516101684158,-5.1920643509836175
BLK,Finance,2020-08-31,5,-0.011307300923329273,0.05467094266379378,-2.9064229234253887,0.02423652564258237,-3.7198944596306105
BLK,Finance,2020-09-07,4,-0.010595293447100817,0.04009016006789973,-3.2166243596218056,0.019648409276996712,-3.9297588967683184
BLK,Finance,2020-09-14,5,0.005726577359833907,0.03926832029372229,-3.237337184576125,0.01856093032016142,-3.9866964278716015
BLK,Finance,2020-09-21,5,-0.0032986495024465304,0.03429137980815757,-3.372861273942216,0.01674435193167657,-4.089694275683989
BLK,Finance,2020-09-28,5,0.007983690406233118,0.027406987689070333,-3.5969572729529458,0.010397672956916359,-4.566173252014161
BLK,Finance,2020-10-05,5,0.014036511466172972,0.036481384759386476,-3.3109531550834403,0.009297488414383338,-4.678010978266031
BLK,Finance,2020-10-12,5,0.014446529270158227,0.04354958747584545,-3.133855048154541,0.01460355718265778,-4.226490137296103
BLK,Finance,2020-10-19,5,-0.006201196579044069,0.04152320394516022,-3.1815028767924165,0.019569761564794487,-3.9337696813584158
BLK,Finance,2020-10-26,5,-0.012328771399119302,0.03579871926896508,-3.329843160825323,0.011418792408125529,-4.472494823942235
BLK,Finance,2020-11-02,5,0.017774015014998163,0.05876658264537757,-2.8341819079914448,0.021644474970815827,-3.833005054754949
BLK,Finance,2020-11-09,5,0.004490406974397923,0.03267065181046117,-3.421278102222571,0.015544715466532206,-4.164034539496628
BLK,Finance,2020-11-16,5,8.759636569194394e-4,0.017823331890207638,-4.027246899657949,0.00885768872261938,-4.726469414918252
BLK,Finance,2020-11-23,4,0.015280501758121387,0.033023684489412036,-3.410530263147239,0.007224698409770698,-4.9302497884471785
BLK,Finance,2020-11-30,5,-0.002268987874141365,0.037902428797291256,-3.2727400845858243,0.01878065879348173,-3.9749277262921736
BLK,Finance,2020-12-07,5,-0.0023651508503221815,0.021294391602746265,-3.849311545973001,0.010313600498943275,-4.574291817965938
BLK,Finance,2020-12-14,5,0.0010329876944693641,0.03028662379085269,-3.4970491229863128,0.015099207452413011,-4.1931130231338924
BLK,Finance,2020-12-21,4,0.0029801734777123857,0.017123693927584067,-4.067292164744714,0.009268138214631497,-4.681172759420973
BLK,Finance,2020-12-28,4,0.005025637694903944,0.0193063350548004,-3.9473219957492804,0.009516764791434415,-4.6547003207676445
BLK,Finance,2021-01-04,5,0.009449754457312923,0.039244060114326164,-3.237955180872815,0.01653486436094441,-4.102284135730233
BLK,Finance,2021-01-11,5,-0.007733082828446739,0.055823846862161,-2.885554137767316,0.026539117488774536,-3.6291355027494574
BLK,Finance,2021-01-18,4,0.002491818127320153,0.01655002472269418,-4.101367683341802,0.009111653490690246,-4.698201081359909
BLK,Finance,2021-01-25,5,-0.009411941851933371,0.05557498894711169,-2.8900220180142773,0.02571797109683573,-3.6605652669841313
BLK,Finance,2021-02-01,5,0.007025139419876954,0.03246960740276649,-3.4274507840163504,0.014208382081945883,-4.253923201065058
BLK,Finance,2021-02-08,5,-9.245498034983082e-4,0.009000670618161732,-4.710456191292802,0.004380014551371265,-5.430703232368418
BLK,Finance,2021-02-15,4,-0.004490488098787592,0.03111110932962316,-3.4701903104112213,0.017197317525885183,-4.063001865122785
BLK,Finance,2021-02-22,5,-0.004445528447289156,0.02937138642313587,-3.5277343294674353,0.013819051383315755,-4.281707103858436
BLK,Finance,2021-03-01,5,0.003408970268741739,0.0534112517001574,-2.9297338492159217,0.026432254996082632,-3.633170234441215
BLK,Finance,2021-03-08,5,0.003922701438977494,0.03605486918782711,-3.322713356748491,0.017485820392925122,-4.046364989754794
BLK,Finance,2021-03-15,5,0.0037211444368778082,0.014209918880316204,-4.253815045523046,0.00575949683098779,-5.156905163821357
BLK,Finance,2021-03-22,5,0.007335929730089431,0.04563313601856266,-3.0871211592827374,0.021291452380383723,-3.8494495835034246
BLK,Finance,2021-03-29,4,0.003258532938214486,0.021387888764606212,-3.8449304627411283,0.011761088925909506,-4.442958745057773
BLK,Finance,2021-04-05,5,0.010546000415957444,0.030147493575945185,-3.5016534910740296,0.009391229219926208,-4.6679790869892
BLK,Finance,2021-04-12,5,7.655399552830127e-4,0.02325093913243966,-3.7614097549714347,0.011593919887431735,-4.457274465918403
BLK,Finance,2021-04-19,5,4.235044350790593e-4,0.03199368739208883,-3.4422166646397225,0.015989834684183305,-4.13580209088995
BLK,Finance,2021-04-26,5,0.0015020380081624785,0.018683633369167785,-3.98010735925115,0.00918963498980858,-4.689679061596085
BLK,Finance,2021-05-03,5,0.012887036321927288,0.030618565541017297,-3.4861487369754567,0.005174892027284386,-5.263936804341239
BLK,Finance,2021-05-10,5,-0.0039198746946874,0.04479654716154152,-3.1056242148184383,0.021965333764172357,-3.8182898063967996
BLK,Finance,2021-05-17,5,9.082077912450125e-4,0.024599825238645037,-3.705015940189175,0.01225792799386877,-4.401582368151157
BLK,Finance,2021-05-24,5,0.0037450441059249185,0.01386240517835514,-4.27857476648377,0.005523574489229609,-5.198730075868051
BLK,Finance,2021-05-31,4,0.003947018444779246,0.013867363796648033,-4.278217127849981,0.00658250105088925,-5.023340506944867
BLK,Finance,2021-06-07,5,-0.0014008550937468136,0.02211729474177716,-3.8113954090034903,0.010947177167268528,-4.514673648897453
BLK,Finance,2021-06-14,5,-0.009268310337164923,0.03601058548260559,-3.3239423425641745,0.014724591541618854,-4.218236288938299
BLK,Finance,2021-06-21,5,0.007756981777628624,0.025693799850984064,-3.661505567121123,0.00947783624159697,-4.658799233324242
BLK,Finance,2021-06-28,5,0.004435396076353364,0.018827030199908737,-3.972461665166448,0.008001458841636654,-4.828131398722409
BLK,Finance,2021-07-05,4,0.0021393070554557247,0.04026705321809885,-3.2122216824083867,0.02311658161118056,-3.76720510029716
BLK,Finance,2021-07-12,5,-0.005920463568307254,0.036444779090868455,-3.3119570656049797,0.01697765059323533,-4.075857470850135
BLK,Finance,2021-07-19,5,-0.0013922152572055765,0.05553773696642497,-2.890692543946859,0.02772520924510682,-3.58541319861073
BLK,Finance,2021-07-26,5,-4.1014849563177373e-4,0.015509331155682498,-4.166313426148258,0.007741095593555842,-4.861212051842676
BLK,Finance,2021-08-02,5,0.006561164517415017,0.015542473534915611,-4.1641787745781835,0.0025653500960211573,-5.965660319996408
BLK,Finance,2021-08-09,5,0.004582767117558892,0.014470428542352984,-4.235648122857938,0.005108437381686515,-5.276861717679153
BLK,Finance,2021-08-16,5,6.761193501906414e-5,0.025421193176420352,-3.6721720758322265,0.012710371804594226,-4.365336941290125
BLK,Finance,2021-08-23,5,0.008071143994889509,0.026079077110001552,-3.646621929436259,0.009412776370155114,-4.665687324252109
BLK,Finance,2021-08-30,5,-0.0028625340741096233,0.015063061863031942,-4.195509766316965,0.006817721871386623,-4.988229899382944
BLK,Finance,2021-09-06,4,-0.005572273294881508,0.014859977389772287,-4.209083761243326,0.005675033313650977,-5.171678845385032
BLK,Finance,2021-09-13,5,-0.008921554284838925,0.0319389235536895,-3.443929838901914,0.012471208677207102,-4.3843325971864004
BLK,Finance,2021-09-20,5,-4.5915779466710574e-4,0.039933634738267984,-3.2205363342945104,0.019960217020409534,-3.9140141353919184
BLK,Finance,2021-09-27,5,-0.007628010659437022,0.027903385689059215,-3.5790072466549,0.01104158276482555,-4.506086882030039
BLK,Finance,2021-10-04,5,5.953939592529328e-4,0.026014709511582457,-3.649093150491624,0.01299031024589525,-4.343551565144091
BLK,Finance,2021-10-11,5,0.014360566179385722,0.04982570057260635,-2.9992243523176763,0.019049088774718594,-3.9607360119015835
BLK,Finance,2021-10-18,5,0.0016924197619379367,0.01840016005918061,-3.9953959155365206,0.009003394734077741,-4.710153580089887
BLK,Finance,2021-10-25,5,0.006132562610379982,0.029416774856154012,-3.5261901940140055,0.01301254223899487,-4.341841599014051
BLK,Finance,2021-11-01,5,0.0024545087099479973,0.015331253931376231,-4.177861793528565,0.0071575883171688184,-4.939582181959668
BLK,Finance,2021-11-08,5,0.003400865698224503,0.016392114370800147,-4.110954890837074,0.007260715805941459,-4.9252768591459795
BLK,Finance,2021-11-15,5,-0.011992323344832509,0.029745101215685934,-3.5150908255682314,0.006436069264238986,-5.0458372879088245
BLK,Finance,2021-11-22,4,-0.0036635128051464407,0.03684207547968011,-3.3011147315141822,0.02084588865425313,-3.8705985370275817
BLK,Finance,2021-11-29,5,-4.596554157531685e-4,0.048670835451143986,-3.0226752896555014,0.02432999079328935,-3.7160455005965862
BLK,Finance,2021-12-06,5,0.006530252184949719,0.028157288075809073,-3.5699490564559335,0.012037565200123498,-4.419723085455241
BLK,Finance,2021-12-13,5,-0.002521346127524347,0.025812840602688375,-3.6568832130864073,0.012594808538698469,-4.374470570666788
BLK,Finance,2021-12-20,4,9.578507394327956e-5,0.02358563204039559,-3.7471175641994034,0.013616721823103797,-4.296456695696101
BLK,Finance,2021-12-27,5,3.5857101322798313e-4,0.01695577227839056,-4.077146955731108,0.008468402265170821,-4.771413422684425
BLK,Finance,2022-01-03,5,-0.005153392445008026,0.02959268451304498,-3.5202280930270002,0.013628460186566228,-4.295595012027805
BLK,Finance,2022-01-10,5,-0.010036197107655935,0.040566514803946456,-3.2048123111983706,0.016896862589103636,-4.080627319902559
BLK,Finance,2022-01-17,4,-0.014456693539638544,0.03802121926028786,-3.26961087351738,0.014255164697315581,-4.250636003031802
BLK,Finance,2022-01-24,5,0.0017948694746306958,0.03576148176429246,-3.33088389317364,0.01776777839111447,-4.0303686648274
BLK,Finance,2022-01-31,5,4.1532423153826947e-4,0.028425910686934796,-3.5604542016200598,0.01420536806365009,-4.254135353159847
BLK,Finance,2022-02-07,5,-0.009438602734323653,0.047231924323573475,-3.0526852522332786,0.02112710680278929,-3.857198380402084
BLK,Finance,2022-02-14,5,-0.004310265064708588,0.042427897283258076,-3.1599491783077607,0.02065934741974236,-3.879587402442836
BLK,Finance,2022-02-21,4,-0.0017087670639881825,0.03419850591432804,-3.375573322583424,0.019645680333145732,-3.9298977952073684
BLK,Finance,2022-02-28,5,-0.013679755629931711,0.07261216172847747,-2.622622854259602,0.032927372581217765,-3.413450973775342
BLK,Finance,2022-03-07,5,-0.002760872714606298,0.059270575693704,-2.8256422901588008,0.029474094779703617,-3.524243544490746
BLK,Finance,2022-03-14,5,0.014470082210590242,0.04108254363574153,-3.1921719767602657,0.012657596490609954,-4.369497730952746
BLK,Finance,2022-03-21,5,6.623614133582742e-4,0.023855278842837373,-3.7357497510093434,0.011904628463963023,-4.430828007933242
BLK,Finance,2022-03-28,5,0.007604814435032585,0.03815603878243344,-3.2660712432820005,0.017078621743353332,-4.069927788060724
BLK,Finance,2022-04-04,5,-0.008942574909632045,0.041903415668034,-3.1723879358530964,0.018412278610862743,-3.994737521115628
BLK,Finance,2022-04-11,4,-0.016832456672794396,0.04372584363078563,-3.1298159642490613,0.01611027633383854,-4.128297929001907
BLK,Finance,2022-04-18,5,-0.007470349580695676,0.05036152701357722,-2.9885277483122126,0.023755277249751624,-3.7399505731947063
BLK,Finance,2022-04-25,5,-0.011888990919713925,0.054736373545178234,-2.905226826282119,0.02392347206945559,-3.7328952070281085
BLK,Finance,2022-05-02,5,0.0012574966863373033,0.0727228613045079,-2.6210994830153105,0.03633424027943183,-3.3149947239134194
BLK,Finance,2022-05-09,5,-0.004273620448677031,0.048223897125801767,-3.03190058979759,0.02363379516340509,-3.745077592833206
BLK,Finance,2022-05-16,5,-0.004899188796805168,0.04975507134424048,-3.000642884005066,0.024267039735703003,-3.718636238841756
BLK,Finance,2022-05-23,5,0.02088445074951872,0.052179040795999075,-2.953074382041231,0.011638845334108215,-4.453407039699971
BLK,Finance,2022-05-30,4,0.003730039544848452,0.043380768117294743,-3.137739067025216,0.02467278029476994,-3.702054655367791
BLK,Finance,2022-06-06,5,-0.016783393276502405,0.07144295609505444,-2.6388559645598,0.0303960709888266,-3.493441922711258
BLK,Finance,2022-06-13,5,-0.011807407758161704,0.044109412857548505,-3.12108207582333,0.017667526091675788,-4.036027008582708
BLK,Finance,2022-06-20,4,0.02665842309962338,0.0701836305359018,-2.6566401783910747,0.026350559175381424,-3.6362657831428358
BLK,Finance,2022-06-27,5,-0.00983360308035912,0.03355081692590716,-3.394694066355461,0.012670423914430573,-4.36848482708484
BLK,Finance,2022-07-04,4,0.0011566665753532024,0.019739888945023387,-3.925113870877967,0.01131829942019706,-4.481334445390227
BLK,Finance,2022-07-11,5,-0.006292689504381879,0.03559982478520549,-3.335414562900155,0.016350518483709792,-4.113495670599792
BLK,Finance,2022-07-18,5,0.010786975631465679,0.05276035970821373,-2.941995133335686,0.023461997678005442,-3.752373286866926
BLK,Finance,2022-07-25,5,0.010914420817004722,0.04834892430351832,-3.029311305447838,0.020868610234356856,-3.8695091516600866
BLK,Finance,2022-08-01,5,0.007839230655244708,0.037765931017529515,-3.2763478786004527,0.016725712685040927,-4.090808061915115
BLK,Finance,2022-08-08,5,0.015452204048509773,0.051322050358667895,-2.9696347876035523,0.018974323461152277,-3.964668610557294
BLK,Finance,2022-08-15,5,-0.010367444162335654,0.047205942394169705,-3.053235496133577,0.020560772754361217,-3.8843702537726306
BLK,Finance,2022-08-22,5,-0.0107658237190128,0.05813434985654923,-2.8449985702637535,0.026457928072221436,-3.6321994275101073
BLK,Finance,2022-08-29,5,-0.0055095888587089765,0.014928825998659391,-4.2044613042362,0.0042158035633256844,-5.468915061967639
BLK,Finance,2022-09-05,4,0.015680223661451418,0.03490152523062371,-3.3552247478454977,0.008843807760825264,-4.728037752900561
BLK,Finance,2022-09-12,5,-0.02080835773008061,0.07992921332969456,-2.5266138693832016,0.03249515497112145,-3.426664278571294
BLK,Finance,2022-09-19,5,-0.011611207231559244,0.03842870507457262,-3.258950570664676,0.014165668946765408,-4.256933921487141
BLK,Finance,2022-09-26,5,-0.014409699092905844,0.048766166422712746,-3.0207185175842435,0.01830260806433921,-4.000711712112364
BLK,Finance,2022-10-03,5,4.3635790656608786e-5,0.06810814166949758,-2.686658518354581,0.03405403588879452,-3.379806725105268
BLK,Finance,2022-10-10,5,1.9975074209548102e-4,0.07470424958899055,-2.594218299719962,0.03735145714981999,-3.2873833547822517
BLK,Finance,2022-10-17,5,0.01614171685676708,0.05852629308393253,-2.8382791712925153,0.023035580450284816,-3.770715282288563
BLK,Finance,2022-10-24,5,0.021110575042941563,0.05395335011770571,-2.919635492492185,0.013064092923978676,-4.337887810358661
BLK,Finance,2022-10-31,5,-0.0023032356869861345,0.05009736060121282,-2.993786954889618,0.024915964089609888,-3.6922465528495088
BLK,Finance,2022-11-07,5,0.0332302018775387,0.13447931943626998,-2.006344850600487,0.056043411236140095,-2.8816286879144575
BLK,Finance,2022-11-14,5,-0.014488490123371209,0.048560142726427835,-3.024952193058364,0.01808663685802253,-4.012581908521306
BLK,Finance,2022-11-21,4,0.0058869300245782885,0.014716489541453867,-4.218786676361006,0.005097426931521294,-5.279019389797645
BLK,Finance,2022-11-28,5,-0.006838451573078246,0.02940102359794236,-3.52672578898703,0.012555856094071026,-4.377568101196571
BLK,Finance,2022-12-05,5,-3.2468448884935195e-4,0.010224433214188953,-4.5829750099648106,0.005099312072841626,-5.27864963602813
BLK,Finance,2022-12-12,5,-0.0019131100609649462,0.033468147574955295,-3.397161111123963,0.016596814088644843,-4.0985445244098875
BLK,Finance,2022-12-19,5,0.001059774262417306,0.03517902223668359,-3.3473053332174727,0.017549558385417195,-4.042726492610953
BLK,Finance,2022-12-26,4,0.0016600682679876093,0.02507548319407818,-3.6858646753665334,0.01434987283101584,-4.24401419876589
BLK,Finance,2023-01-02,4,0.010152599794230789,0.06054657643501729,-2.8043423517042987,0.03293218682724714,-3.4133047764402487
BLK,Finance,2023-01-09,5,0.004287039088046067,0.021132488556534972,-3.8569436806715722,0.009416588446458558,-4.665282416663069
BLK,Finance,2023-01-16,4,-0.004105198761323047,0.029357260951110485,-3.528215371443688,0.016273067146584295,-4.1182438600549185
BLK,Finance,2023-01-23,5,0.004656137474292303,0.014314138183246792,-4.246507545999404,0.004911630865393343,-5.316149240514638
BLK,Finance,2023-01-30,5,-5.328819303902528e-4,0.02999898599600225,-3.5065916980244776,0.014987656129542544,-4.200528341365497
BLK,Finance,2023-02-06,5,-0.009092018965447037,0.03307771316894662,-3.4088955415383064,0.013046178215734883,-4.339260045136239
BLK,Finance,2023-02-13,5,-0.0020422159115488572,0.027522170436352873,-3.592763401426848,0.013570341156182658,-4.299868664981025
BLK,Finance,2023-02-20,4,-0.011694828043196982,0.034238151265860016,-3.374414722569913,0.01443577720184733,-4.2380456258308525
BLK,Finance,2023-02-27,5,0.0034265847883249165,0.022315872892183362,-3.802457064830484,0.010479632226158817,-4.558321693628789
BLK,Finance,2023-03-06,5,-0.01667342002152736,0.04758639720883163,-3.045208331509331,0.014785554802283812,-4.214104601709169
BLK,Finance,2023-03-13,5,5.284430322913649e-4,0.027214536260651984,-3.6040040270849167,0.01359443566032124,-4.298094712585249
BLK,Finance,2023-03-20,5,0.00254996837493087,0.03889167444471531,-3.2469750758217075,0.01923571318893573,-3.950986665797667
BLK,Finance,2023-03-27,5,0.007379860275450144,0.022442830649523578,-3.7967840632561067,0.007605408587600003,-4.878895628533935
BLK,Finance,2023-04-03,4,-0.004798259949079718,0.01264464872321271,-4.370521179142265,0.004753733521408019,-5.348824965168409
BLK,Finance,2023-04-10,5,0.010369394879074924,0.035266355836900416,-3.3448258619633644,0.013286215631472658,-4.3210281998939255
BLK,Finance,2023-04-17,5,-0.003028628711695571,0.025484552500787308,-3.6696827946620423,0.012284130583794389,-4.399447046063256
BLK,Finance,2023-04-24,5,-0.0028814098778895676,0.03547860667418245,-3.3388253930508127,0.0174443322967615,-4.048740479838781
BLK,Finance,2023-05-01,5,-0.00812473007692439,0.0366486268186858,-3.3063793187815262,0.01591434615041486,-4.140534302949107
BLK,Finance,2023-05-08,5,1.9237363628851157e-4,0.026031716147198396,-3.6484396325600486,0.0130140809076997,-4.341723360954665
BLK,Finance,2023-05-15,5,0.006586928645987819,0.04236524824473053,-3.161426869683339,0.019861244383855767,-3.9189849645306585
BLK,Finance,2023-05-22,5,0.001672919581134057,0.027374291082816433,-3.598150987698914,0.013558747293371672,-4.300723383232127
BLK,Finance,2023-05-29,4,0.003529930510032624,0.035288703282019517,-3.3441923865997127,0.019962055185641397,-3.913922048186878
BLK,Finance,2023-06-05,5,0.002209006650243964,0.016290751251146474,-4.117157740111328,0.00776192670061081,-4.858524689443731
BLK,Finance,2023-06-12,5,0.005300267848872903,0.03134853658075186,-3.4625876930325674,0.014510914421615185,-4.232854193974192
BLK,Finance,2023-06-19,4,-0.008072382876864952,0.022308647769801706,-3.802780883320301,0.008888612641544398,-4.722984299953656
BLK,Finance,2023-06-26,5,0.0031176021236985793,0.008988896296512696,-4.711765208167547,0.002837386192475841,-5.864872005357537
BLK,Finance,2023-07-03,4,-0.0025595566630219743,0.018843368565912805,-3.971594227201158,0.010470071914206227,-4.559234385526697
BLK,Finance,2023-07-10,5,0.01244763793396288,0.04242543486216411,-3.160007217774978,0.01600936501370816,-4.1345814146146465
BLK,Finance,2023-07-17,5,0.006268580537693751,0.019426142304341462,-3.94113557857112,0.006724944145507095,-5.001931659029529
BLK,Finance,2023-07-24,5,-0.003456149607970731,0.028090845515820244,-3.572311538076188,0.013503432445403439,-4.3048113706400635
BLK,Finance,2023-07-31,5,-0.007749036237011477,0.02454695658533878,-3.7071674004369166,0.008693607775111578,-4.7451672618671346
BLK,Finance,2023-08-07,5,-0.004174009408191127,0.02453742720413259,-3.7075556861029564,0.011346514454886198,-4.478844678704305
BLK,Finance,2023-08-14,5,-0.0074276730164550995,0.030347509309804007,-3.49504083041902,0.01269960323309123,-4.366184527494497
BLK,Finance,2023-08-21,5,0.0016966199186730952,0.02310733695982867,-3.767605094575488,0.011396890207781162,-4.474414749586444
BLK,Finance,2023-08-28,5,0.00875007666562846,0.02205681411998392,-3.814133694444578,0.005091263125483788,-5.280229320957583
BLK,Finance,2023-09-04,4,-0.0037664588451939048,0.015111373777185423,-4.1923075884196335,0.007563261388749556,-4.884452781188945
BLK,Finance,2023-09-11,5,0.00195675450105647,0.020694423610977616,-3.8778910057770544,0.010113292338595332,-4.5939046472718275
BLK,Finance,2023-09-18,5,-0.010996471549566343,0.02815015148031847,-3.5702025432273117,0.006852355355327942,-4.983162838316875
BLK,Finance,2023-09-25,5,-0.0041666959631285055,0.018150152875330335,-4.009076295423536,0.007788152430970151,-4.855151619120047
BLK,Finance,2023-10-02,5,5.468750424594019e-4,0.03592891325150917,-3.326212924584408,0.017954048609395503,-4.019939640210318
BLK,Finance,2023-10-09,5,-0.006458682759613101,0.018555752344325046,-3.986975438575051,0.005825440543798102,-5.14552065255358
BLK,Finance,2023-10-16,5,-0.0041305485939662785,0.036821861275154445,-3.301663553798832,0.01782233366685698,-4.0273029077776075
BLK,Finance,2023-10-23,5,-0.005524286424540619,0.016766263433095466,-4.088386540549728,0.005668308544136761,-5.172864522478494
BLK,Finance,2023-10-30,5,0.019086976831226322,0.05272161926791046,-2.94272967476961,0.01547583370493861,-4.168475587553204
BLK,Finance,2023-11-06,5,0.0021255428619524628,0.024940030463679985,-3.6912811172522444,0.012241481295571427,-4.4029249883403745
BLK,Finance,2023-11-13,5,0.015018723327128676,0.05629494429247978,-2.877150547291796,0.022590432161698492,-3.79022881802127
BLK,Finance,2023-11-20,4,0.004575213836016127,0.009313973406208745,-4.6762394896752495,0.0010032902588433899,-6.904470421196367
BLK,Finance,2023-11-27,5,0.007064553336449871,0.018566574949313356,-3.986392360622566,0.004877964127859729,-5.323027333077742
BLK,Finance,2023-12-04,5,-0.001766361283159053,0.009419155690740973,-4.665009823843841,0.004275521401338133,-5.454849218805273
BLK,Finance,2023-12-11,5,0.01901246528055508,0.050603319757825074,-2.983738096978663,0.0137233996361245,-4.288652900488958
BLK,Finance,2023-12-18,5,-0.0040903699840659485,0.03497862797812418,-3.353018033199113,0.016880823307819388,-4.081577016843831
BLK,Finance,2023-12-25,4,0.0029054477545217582,0.01032816244528576,-4.572880896931962,0.004929652891066098,-5.312486700897926
BLK,Finance,2024-01-01,4,-0.009084576128321423,0.025302958925403848,-3.676833936513924,0.010167294570592584,-4.588579124902122
BLK,Finance,2024-01-08,5,0.004239157105197245,0.020646512823224765,-3.8802088443813476,0.009170962694107734,-4.69171301522434
BLK,Finance,2024-01-15,4,0.0018193003589313966,0.019786580139616226,-3.9227513417985156,0.011228970544049942,-4.489258184598494
BLK,Finance,2024-01-22,5,-0.00455589401352387,0.018263084895886683,-4.002873475264902,0.0075789085395268335,-4.882386081842577
BLK,Finance,2024-01-29,5,1.777711969674287e-4,0.019331720294542783,-3.9460079936254475,0.009663816489282082,-4.639366627075718
BLK,Finance,2024-02-05,5,0.002324024899529562,0.01328172478455158,-4.321366265012525,0.006111439163249617,-5.0975929912676445
BLK,Finance,2024-02-12,5,-8.069460960629358e-4,0.036070207517112825,-3.3222880309057277,0.01801252383980259,-4.016687994143003
BLK,Finance,2024-02-19,4,0.006093310673469305,0.014420057080047009,-4.239135188738785,0.004450629406355692,-5.414709753175137
BLK,Finance,2024-02-26,5,3.0457780696379054e-4,0.016879195056936372,-4.081673477151801,0.008432724760829546,-4.775635337268113
BLK,Finance,2024-03-04,5,0.00639578424678776,0.02805951695358756,-3.573427419224795,0.012070689820919259,-4.416975093814056
BLK,Finance,2024-03-11,5,-0.008203077937020412,0.02692144864493935,-3.61483196269139,0.009852816335164676,-4.619997942314401
BLK,Finance,2024-03-18,5,0.00548410862493243,0.04074972098778622,-3.200306286244197,0.019430404804919355,-3.9409161817944067
BLK,Finance,2024-03-25,4,0.0026740854986637666,0.021494693552221972,-3.839949185836056,0.012019691037172814,-4.421209054267592
BLK,Finance,2024-04-01,5,-0.008863324025716317,0.03277810594985727,-3.417994487999113,0.013053846805978958,-4.338672414246355
BLK,Finance,2024-04-08,5,-0.008754981549699085,0.03949744917488174,-3.2315191870113953,0.017152259192629037,-4.065625382697369
BLK,Finance,2024-04-15,5,-0.0035471620451184393,0.0206903040760923,-3.8780900905665003,0.009554801016890898,-4.650711526531245
BLK,Finance,2024-04-22,5,0.0034108735863708625,0.019258986499063515,-3.949777496059908,0.00884220373917185,-4.728219141639092
